id,timestamp,x,y,z
3842,516,-1191.677856,-1568.919678,4.341850
4354,516,-1185.716064,-1557.851929,4.361285
4610,516,-1186.829102,-1557.090088,4.362370
5122,516,-1166.416504,-1595.613403,4.290648
5378,516,-1200.006958,-1571.165039,4.571609
5634,516,-1165.780884,-1596.664429,4.290898
6146,516,-1199.684326,-1563.577515,4.619195
6402,516,-1201.693848,-1572.640137,4.608053
6658,516,-1200.930054,-1565.173340,4.615115
7170,516,-1202.973267,-1562.666626,4.614628
7426,516,-1204.880981,-1566.629517,4.607941
7682,516,-1204.758667,-1564.328125,4.572418
8194,516,-1177.553589,-1586.543579,3.813036
8450,516,-1207.670898,-1566.004272,4.607917
8706,516,-1206.862183,-1562.775024,4.607931
9218,516,-1208.219727,-1563.630859,4.607922
9474,516,-1154.077026,-1601.718262,4.372283
9730,516,-1205.161743,-1554.046143,4.373430
9986,516,-1208.877930,-1560.010986,4.607913
10242,516,-1150.167480,-1601.677124,4.389506
10498,516,-1153.694946,-1605.001709,4.379384
10754,516,-1203.826294,-1542.428101,4.310673
11010,516,-1190.060669,-1565.239136,4.270336
11266,516,-1170.305176,-1591.978882,4.268594
11778,516,-1171.379517,-1584.707397,4.341293
12034,516,-1211.325317,-1533.012207,4.268589
12290,516,-1195.957886,-1530.750732,4.386401
12546,516,-1143.284790,-1631.127563,4.283016
13314,516,-1224.321533,-1612.403809,4.109591
13570,516,-1220.992554,-1516.583862,4.244413
13826,516,-1169.103271,-1505.792847,4.379504
14082,516,-1259.753418,-1513.292480,4.322569
14338,516,-1178.023560,-1569.567749,4.358033
14594,516,-1185.807495,-1567.582886,4.307442
14850,516,-1183.183838,-1575.742188,4.273245
15106,516,-1149.201782,-1596.172974,4.386547
15362,516,-1148.350464,-1595.243652,4.386868
15618,516,-1150.859497,-1580.298584,4.434493
15874,516,-1199.676636,-1573.766357,4.608032
16386,516,-1204.652466,-1559.847778,4.615102
16642,516,-1202.287720,-1569.552124,4.607912
18178,516,-1190.235596,-1549.933716,4.365992
18434,516,-1204.902710,-1557.386963,4.617652
18946,516,-1213.238892,-1530.156128,4.266863
19458,516,-1170.415405,-1570.984497,4.171375
49666,516,-1061.064575,-1516.430420,4.975040
27138,516,-1100.050781,-1558.078247,-100.000000
27394,516,-1257.042480,-1468.765015,4.344105
27650,516,-1090.240234,-1570.106689,-100.000000
28162,516,-1102.689697,-1796.673096,0.356390
56834,516,-1085.341431,-1474.331421,-100.000000
28674,516,-1234.397583,-1499.054321,4.352147
29442,516,-1023.160339,-1627.109375,-100.000000
22786,516,-1238.878296,-1542.376709,4.321336
23042,516,-1246.172852,-1578.978027,4.075782
23298,516,-1221.086426,-1517.762695,4.262104
57602,516,-1261.040649,-1467.723755,4.361301
30466,516,-1273.524414,-1588.519897,4.101919
40450,516,-1262.951294,-1490.666504,4.332632
28930,516,-1099.895386,-1542.077271,4.376183
29698,516,-1301.115601,-1506.498535,4.315404
30978,516,-1212.074463,-1538.617676,4.344422
31490,516,-1164.920288,-1456.164551,4.327350
31746,516,-1272.968750,-1442.633179,4.614295
32770,516,-1162.429810,-1602.946899,4.285337
33282,516,-1303.425415,-1619.546753,4.198882
55298,516,-1156.661743,-1608.505859,4.330090
45058,516,-1102.689697,-1796.673096,0.356390
38402,516,-1135.463989,-1636.290649,4.343988
40962,516,-1087.619019,-1552.872314,4.454988
41730,516,-862.493347,-1565.314453,106.877350
42498,516,-1456.720459,-1467.257080,74.605232
42754,516,-1456.720459,-1467.257080,74.605232
43522,516,-1213.731689,-1451.008179,4.379539
45314,516,-1102.689697,-1796.673096,0.356390
45826,516,-1264.031616,-1488.158691,4.330462
47362,516,-1102.689697,-1796.673096,0.356390
47874,516,-1089.258057,-1565.654175,3.605104
48386,516,-1230.142578,-1506.787354,4.351108
54274,516,-1237.425171,-1460.889526,4.279193
57090,516,-1084.662964,-1473.782227,-100.000000
51714,516,-1144.893555,-1411.182739,5.080398
57346,516,-1205.264648,-1378.883911,-100.000000
52226,516,-1140.192261,-1404.290894,4.497010
52482,516,-1144.939697,-1408.398315,4.992703
52738,516,-1214.965210,-1391.227295,4.171402
54530,516,-1254.651978,-1468.890381,4.326975
56578,516,-1200.567261,-1377.405396,-100.000000
55554,516,-1080.035645,-1451.957764,5.177908
57858,516,-1100.587280,-1320.316772,4.852213
1282,1032,-1195.136108,-1570.902588,4.618206
1538,1032,-1197.428833,-1572.196289,4.612678
3074,1032,-1168.922974,-1581.978638,4.383657
3330,1032,-1168.173096,-1582.682739,4.387518
3842,1032,-1191.677856,-1568.919678,4.341850
4354,1032,-1185.716064,-1557.851929,4.361285
4610,1032,-1186.829102,-1557.090088,4.362370
5122,1032,-1166.416504,-1595.613403,4.290648
5378,1032,-1200.006958,-1571.165039,4.571609
5634,1032,-1165.780884,-1596.664429,4.290898
6146,1032,-1199.684326,-1563.577515,4.619195
6402,1032,-1201.693848,-1572.640137,4.608053
6658,1032,-1200.930054,-1565.173340,4.615115
7170,1032,-1202.973267,-1562.666626,4.614628
7426,1032,-1204.880981,-1566.629517,4.607941
7682,1032,-1204.758667,-1564.328125,4.572418
8194,1032,-1177.553589,-1586.543579,3.813036
8450,1032,-1207.670898,-1566.004272,4.607917
8706,1032,-1206.862183,-1562.775024,4.607931
9218,1032,-1208.219727,-1563.630859,4.607922
9474,1032,-1154.077026,-1601.718262,4.372283
9730,1032,-1205.161743,-1554.046143,4.373430
9986,1032,-1208.877930,-1560.010986,4.607913
10242,1032,-1150.167480,-1601.677124,4.389506
10498,1032,-1153.694946,-1605.001709,4.379384
10754,1032,-1204.173340,-1541.855713,4.310637
11010,1032,-1190.424194,-1564.743652,4.270254
11266,1032,-1169.973389,-1592.500366,4.266511
11778,1032,-1170.826904,-1584.731079,4.349836
12034,1032,-1211.365845,-1532.310181,4.261476
12290,1032,-1195.603027,-1530.340942,4.383121
12546,1032,-1142.971436,-1631.560181,4.283068
13314,1032,-1224.776123,-1612.760742,4.107299
13570,1032,-1220.992554,-1516.583862,4.244413
13826,1032,-1168.710693,-1505.342041,4.379495
14082,1032,-1260.316040,-1513.116455,4.321986
14338,1032,-1178.023560,-1569.567749,4.358033
14594,1032,-1186.167358,-1567.051636,4.307753
14850,1032,-1182.822754,-1576.255737,4.273180
15106,1032,-1149.201782,-1596.172974,4.386547
15362,1032,-1148.350464,-1595.243652,4.386868
15618,1032,-1150.859497,-1580.298584,4.434493
15874,1032,-1199.676636,-1573.766357,4.608032
16386,1032,-1204.652466,-1559.847778,4.615102
16642,1032,-1202.287720,-1569.552124,4.607912
18178,1032,-1190.235596,-1549.933716,4.365992
18434,1032,-1204.902710,-1557.386963,4.617652
18946,1032,-1213.726929,-1529.553467,4.260514
19458,1032,-1170.415405,-1570.984497,4.171375
49666,1032,-1061.777100,-1517.064087,4.988280
27138,1032,-1100.050781,-1558.078247,-100.000000
27394,1032,-1257.042480,-1468.765015,4.344105
27650,1032,-1090.240234,-1570.106689,-100.000000
28162,1032,-1103.636353,-1797.560547,0.344337
56834,1032,-1085.341431,-1474.331421,-100.000000
28674,1032,-1233.995483,-1499.483643,4.352236
29442,1032,-1023.160339,-1627.109375,-100.000000
22786,1032,-1238.878296,-1542.376709,4.321336
23042,1032,-1246.172852,-1578.978027,4.075782
23298,1032,-1221.086426,-1517.762695,4.262104
57602,1032,-1260.488647,-1467.335205,4.365452
30466,1032,-1272.696655,-1587.905151,4.101844
40450,1032,-1263.017822,-1491.432129,4.335376
28930,1032,-1099.895386,-1542.077271,4.376183
29698,1032,-1301.915894,-1506.360718,4.313943
30978,1032,-1211.669189,-1539.022461,4.340061
31490,1032,-1165.396729,-1455.512573,4.365206
31746,1032,-1273.390137,-1441.846313,4.612059
32770,1032,-1162.748169,-1602.438354,4.285083
33282,1032,-1303.502319,-1620.005249,4.213521
55298,1032,-1156.952148,-1607.783203,4.333450
45058,1032,-1103.636353,-1797.560547,0.344337
38402,1032,-1135.463989,-1636.290649,4.343988
40962,1032,-1087.619019,-1552.872314,4.454988
41730,1032,-855.903259,-1561.580200,105.581749
42498,1032,-1460.414795,-1460.665649,74.655563
42754,1032,-1460.414795,-1460.665649,74.655563
43522,1032,-1213.934937,-1451.462158,4.377799
45314,1032,-1103.636353,-1797.560547,0.344337
45826,1032,-1264.836182,-1488.278564,4.330462
47362,1032,-1103.636353,-1797.560547,0.344337
47874,1032,-1093.795044,-1564.007324,3.512683
48386,1032,-1229.604980,-1507.573975,4.347287
54274,1032,-1236.742432,-1460.465454,4.279819
57090,1032,-1135.326172,-1506.519409,3.738733
51714,1032,-1144.893555,-1411.182739,5.080398
57346,1032,-1205.264648,-1378.883911,-100.000000
52226,1032,-1140.192261,-1404.290894,4.497010
52482,1032,-1144.939697,-1408.398315,4.992703
54530,1032,-1255.064697,-1469.077271,4.333386
56578,1032,-1200.567261,-1377.405396,-100.000000
55554,1032,-1080.044556,-1451.489868,5.181952
57858,1032,-1099.086060,-1319.936401,4.860253
1282,1548,-1195.136108,-1570.902588,4.618206
1538,1548,-1197.428833,-1572.196289,4.612678
3074,1548,-1168.922974,-1581.978638,4.383657
3330,1548,-1168.173096,-1582.682739,4.387518
3842,1548,-1191.677856,-1568.919678,4.341850
4354,1548,-1185.716064,-1557.851929,4.361285
4610,1548,-1186.829102,-1557.090088,4.362370
5122,1548,-1166.416504,-1595.613403,4.290648
5378,1548,-1200.006958,-1571.165039,4.571609
5634,1548,-1165.780884,-1596.664429,4.290898
6146,1548,-1199.684326,-1563.577515,4.619195
6402,1548,-1201.693848,-1572.640137,4.608053
6658,1548,-1200.930054,-1565.173340,4.615115
7170,1548,-1202.973267,-1562.666626,4.614628
7426,1548,-1204.880981,-1566.629517,4.607941
7682,1548,-1204.758667,-1564.328125,4.572418
8194,1548,-1177.553589,-1586.543579,3.813036
8450,1548,-1207.670898,-1566.004272,4.607917
8706,1548,-1206.862183,-1562.775024,4.607931
9218,1548,-1208.219727,-1563.630859,4.607922
9474,1548,-1154.077026,-1601.718262,4.372283
9730,1548,-1205.161743,-1554.046143,4.373430
9986,1548,-1208.877930,-1560.010986,4.607913
10242,1548,-1150.167480,-1601.677124,4.389506
10498,1548,-1153.694946,-1605.001709,4.379384
10754,1548,-1204.520386,-1541.282715,4.310614
11010,1548,-1190.789185,-1564.246826,4.270168
11266,1548,-1169.684082,-1592.955200,4.265121
11778,1548,-1170.192505,-1584.769897,4.355462
12034,1548,-1211.397339,-1531.717163,4.255665
12290,1548,-1195.290649,-1529.980591,4.379656
12546,1548,-1142.707886,-1631.924683,4.283050
13314,1548,-1225.170166,-1613.070313,4.105311
13570,1548,-1220.992554,-1516.583862,4.244413
13826,1548,-1168.314453,-1504.894775,4.379495
14082,1548,-1260.805542,-1512.959351,4.321487
14338,1548,-1178.023560,-1569.567749,4.358033
14594,1548,-1186.527710,-1566.519043,4.308176
14850,1548,-1182.460938,-1576.770508,4.273119
15106,1548,-1149.201782,-1596.172974,4.386547
15362,1548,-1148.350464,-1595.243652,4.386868
15618,1548,-1150.859497,-1580.298584,4.434493
15874,1548,-1199.676636,-1573.766357,4.608032
16386,1548,-1204.652466,-1559.847778,4.615102
16642,1548,-1202.287720,-1569.552124,4.607912
18178,1548,-1190.235596,-1549.933716,4.365992
18434,1548,-1204.902710,-1557.386963,4.617652
18946,1548,-1214.215942,-1528.950684,4.258824
19458,1548,-1170.415405,-1570.984497,4.171375
49666,1548,-1062.067017,-1517.415161,4.991234
27138,1548,-1100.050781,-1558.078247,-100.000000
27394,1548,-1257.042480,-1468.765015,4.344105
27650,1548,-1090.240234,-1570.106689,-100.000000
28162,1548,-1104.913208,-1798.742798,0.303684
56834,1548,-1085.341431,-1474.331421,-100.000000
28674,1548,-1233.531494,-1499.978394,4.352337
29442,1548,-1023.160339,-1627.109375,-100.000000
22786,1548,-1238.878296,-1542.376709,4.321336
23042,1548,-1246.172852,-1578.978027,4.075782
23298,1548,-1221.086426,-1517.762695,4.262104
57602,1548,-1260.001099,-1466.708740,4.369250
30466,1548,-1271.978271,-1587.372192,4.101871
40450,1548,-1263.075684,-1492.094971,4.339632
28930,1548,-1099.895386,-1542.077271,4.376183
29698,1548,-1302.823608,-1506.153687,4.313573
30978,1548,-1211.325195,-1539.481812,4.336702
31490,1548,-1165.944458,-1454.763184,4.366688
31746,1548,-1273.936401,-1441.200317,4.613492
32770,1548,-1163.106323,-1601.856201,4.284886
33282,1548,-1303.574097,-1620.462646,4.228255
55298,1548,-1157.287720,-1606.901978,4.337273
45058,1548,-1104.913208,-1798.742798,0.303684
38402,1548,-1135.463989,-1636.290649,4.343988
40962,1548,-1087.619019,-1552.872314,4.454988
41730,1548,-849.467834,-1557.700684,104.300652
42498,1548,-1463.938721,-1454.037354,74.708046
42754,1548,-1463.938721,-1454.037354,74.708046
43522,1548,-1214.171387,-1451.824951,4.376452
45314,1548,-1104.913208,-1798.742798,0.303684
45826,1548,-1265.525391,-1488.472290,4.330462
47362,1548,-1104.913208,-1798.742798,0.303684
47874,1548,-1097.829834,-1566.013184,3.626922
48386,1548,-1229.095703,-1508.378540,4.343745
54274,1548,-1235.953125,-1459.967896,4.281687
57090,1548,-1136.719727,-1504.367065,3.726722
51714,1548,-1144.893555,-1411.182739,5.080398
57346,1548,-1205.264648,-1378.883911,-100.000000
52226,1548,-1140.192261,-1404.290894,4.497010
52482,1548,-1144.939697,-1408.398315,4.992703
54530,1548,-1255.538818,-1469.291748,4.340731
56578,1548,-1200.567261,-1377.405396,-100.000000
55554,1548,-1080.053223,-1451.021484,5.186013
57858,1548,-1097.839478,-1319.661621,4.860389
1282,2062,-1195.136108,-1570.902588,4.618206
1538,2062,-1197.428833,-1572.196289,4.612678
3074,2062,-1168.922974,-1581.978638,4.383657
3330,2062,-1168.173096,-1582.682739,4.387518
3842,2062,-1191.677856,-1568.919678,4.341850
4354,2062,-1185.716064,-1557.851929,4.361285
4610,2062,-1186.829102,-1557.090088,4.362370
5122,2062,-1166.416504,-1595.613403,4.290648
5378,2062,-1200.006958,-1571.165039,4.571609
5634,2062,-1165.780884,-1596.664429,4.290898
6146,2062,-1199.684326,-1563.577515,4.619195
6402,2062,-1201.693848,-1572.640137,4.608053
6658,2062,-1200.930054,-1565.173340,4.615115
7170,2062,-1202.973267,-1562.666626,4.614628
7426,2062,-1204.880981,-1566.629517,4.607941
7682,2062,-1204.758667,-1564.328125,4.572418
8194,2062,-1177.553589,-1586.543579,3.813036
8450,2062,-1207.670898,-1566.004272,4.607917
8706,2062,-1206.862183,-1562.775024,4.607931
9218,2062,-1208.219727,-1563.630859,4.607922
9474,2062,-1154.077026,-1601.718262,4.372283
9730,2062,-1205.161743,-1554.046143,4.373430
9986,2062,-1208.877930,-1560.010986,4.607913
10242,2062,-1150.167480,-1601.677124,4.389506
10498,2062,-1153.694946,-1605.001709,4.379384
10754,2062,-1204.866455,-1540.711426,4.310586
11010,2062,-1191.155273,-1563.747314,4.270092
11266,2062,-1169.337402,-1593.493164,4.264217
11778,2062,-1169.619751,-1584.806641,4.360559
12034,2062,-1211.392456,-1531.582886,4.251959
12290,2062,-1194.993774,-1529.638062,4.372909
12546,2062,-1142.377441,-1632.386719,4.282969
13314,2062,-1225.583252,-1613.394653,4.103189
13570,2062,-1220.992554,-1516.583862,4.244413
13826,2062,-1167.916504,-1504.449951,4.379495
14082,2062,-1261.386719,-1512.771606,4.320872
14338,2062,-1178.023560,-1569.567749,4.358033
14594,2062,-1186.886353,-1565.988403,4.308508
14850,2062,-1182.094727,-1577.293457,4.273085
15106,2062,-1149.201782,-1596.172974,4.386547
15362,2062,-1148.350464,-1595.243652,4.386868
15618,2062,-1150.859497,-1580.298584,4.434493
15874,2062,-1199.676636,-1573.766357,4.608032
16386,2062,-1204.652466,-1559.847778,4.615102
16642,2062,-1202.287720,-1569.552124,4.607912
18178,2062,-1190.235596,-1549.933716,4.365992
18434,2062,-1204.902710,-1557.386963,4.617652
18946,2062,-1214.704468,-1528.347900,4.257495
19458,2062,-1170.415405,-1570.984497,4.171375
49666,2062,-1062.067017,-1517.415161,4.991234
27138,2062,-1100.050781,-1558.078247,-100.000000
27394,2062,-1257.042480,-1468.765015,4.344105
27650,2062,-1090.240234,-1570.106689,-100.000000
28162,2062,-1106.945313,-1800.725830,0.334757
56834,2062,-1085.341431,-1474.331421,-100.000000
28674,2062,-1233.116821,-1500.427490,4.350148
29442,2062,-1023.160339,-1627.109375,-100.000000
22786,2062,-1238.878296,-1542.376709,4.321336
23042,2062,-1246.172852,-1578.978027,4.075782
23298,2062,-1221.086426,-1517.762695,4.262104
57602,2062,-1259.770264,-1466.007324,4.364974
30466,2062,-1271.227783,-1586.816406,4.101903
40450,2062,-1263.144287,-1492.881348,4.338488
28930,2062,-1099.895386,-1542.077271,4.376183
29698,2062,-1303.601440,-1505.841797,4.313542
30978,2062,-1210.965210,-1539.928833,4.332729
31490,2062,-1166.437500,-1454.088257,4.367753
31746,2062,-1274.394043,-1440.379028,4.613286
32770,2062,-1163.430420,-1601.324463,4.284770
33282,2062,-1303.646118,-1620.941650,4.243430
55298,2062,-1157.581055,-1606.120605,4.340209
45058,2062,-1106.945313,-1800.725830,0.334757
38402,2062,-1135.463989,-1636.290649,4.343988
40962,2062,-1087.619019,-1552.872314,4.454988
41730,2062,-843.152161,-1553.867188,103.114594
42498,2062,-1467.287842,-1447.299927,74.726204
42754,2062,-1467.287842,-1447.299927,74.726204
43522,2062,-1214.451660,-1452.176880,4.374955
45314,2062,-1106.945313,-1800.725830,0.334757
45826,2062,-1266.313110,-1488.798218,4.330462
47362,2062,-1106.945313,-1800.725830,0.334757
47874,2062,-1099.215454,-1570.701294,3.527665
48386,2062,-1228.600464,-1509.186401,4.342986
54274,2062,-1235.236328,-1459.523926,4.283397
57090,2062,-1138.251099,-1501.877319,3.713366
51714,2062,-1144.893555,-1411.182739,5.080398
57346,2062,-1205.264648,-1378.883911,-100.000000
52226,2062,-1140.192261,-1404.290894,4.497010
52482,2062,-1144.939697,-1408.398315,4.992703
54530,2062,-1255.865112,-1469.412964,4.346300
56578,2062,-1200.567261,-1377.405396,-100.000000
55554,2062,-1080.063110,-1450.554443,5.190063
57858,2062,-1096.888062,-1319.313843,4.863032
1282,2570,-1195.136108,-1570.902588,4.618206
1538,2570,-1197.428833,-1572.196289,4.612678
3074,2570,-1168.922974,-1581.978638,4.383657
3330,2570,-1168.173096,-1582.682739,4.387518
3842,2570,-1191.677856,-1568.919678,4.341850
4354,2570,-1185.716064,-1557.851929,4.361285
4610,2570,-1186.829102,-1557.090088,4.362370
5122,2570,-1166.416504,-1595.613403,4.290648
5378,2570,-1200.006958,-1571.165039,4.571609
5634,2570,-1165.780884,-1596.664429,4.290898
6146,2570,-1199.684326,-1563.577515,4.619195
6402,2570,-1201.693848,-1572.640137,4.608053
6658,2570,-1200.930054,-1565.173340,4.615115
7170,2570,-1202.973267,-1562.666626,4.614628
7426,2570,-1204.880981,-1566.629517,4.607941
7682,2570,-1204.758667,-1564.328125,4.572418
8194,2570,-1177.553589,-1586.543579,3.813036
8450,2570,-1207.670898,-1566.004272,4.607917
8706,2570,-1206.862183,-1562.775024,4.607931
9218,2570,-1208.219727,-1563.630859,4.607922
9474,2570,-1154.077026,-1601.718262,4.372283
9730,2570,-1205.161743,-1554.046143,4.373430
9986,2570,-1208.877930,-1560.010986,4.607913
10242,2570,-1150.167480,-1601.677124,4.389506
10498,2570,-1153.694946,-1605.001709,4.379384
10754,2570,-1205.210815,-1540.147095,4.310544
11010,2570,-1191.514160,-1563.259033,4.270010
11266,2570,-1169.035034,-1593.953979,4.263714
11778,2570,-1169.055298,-1584.845581,4.364413
12034,2570,-1211.506958,-1531.450562,4.249879
12290,2570,-1194.670898,-1529.264893,4.365758
12546,2570,-1142.054443,-1632.847290,4.282816
13314,2570,-1226.043945,-1613.756226,4.100648
13570,2570,-1220.992554,-1516.583862,4.244413
13826,2570,-1167.522949,-1504.012329,4.379495
14082,2570,-1261.886841,-1512.609985,4.320364
14338,2570,-1178.023560,-1569.567749,4.358033
14594,2570,-1187.240112,-1565.465576,4.308868
14850,2570,-1181.739868,-1577.799805,4.273046
15106,2570,-1149.201782,-1596.172974,4.386547
15362,2570,-1148.350464,-1595.243652,4.386868
15618,2570,-1150.859497,-1580.298584,4.434493
15874,2570,-1199.676636,-1573.766357,4.608032
16386,2570,-1204.652466,-1559.847778,4.615102
16642,2570,-1202.287720,-1569.552124,4.607912
18178,2570,-1190.235596,-1549.933716,4.365992
18434,2570,-1204.902710,-1557.386963,4.617652
18946,2570,-1215.184326,-1527.753784,4.261670
19458,2570,-1170.415405,-1570.984497,4.171375
49666,2570,-1062.067017,-1517.415161,4.991234
27138,2570,-1100.050781,-1558.078247,-100.000000
27394,2570,-1257.042480,-1468.765015,4.344105
27650,2570,-1090.240234,-1570.106689,-100.000000
28162,2570,-1109.960693,-1803.835571,0.477106
56834,2570,-1085.341431,-1474.331421,-100.000000
28674,2570,-1232.707764,-1500.869995,4.354322
29442,2570,-1023.160339,-1627.109375,-100.000000
22786,2570,-1238.878296,-1542.376709,4.321336
23042,2570,-1246.172852,-1578.978027,4.075782
23298,2570,-1221.086426,-1517.762695,4.262104
57602,2570,-1259.552490,-1465.312500,4.356462
30466,2570,-1270.388672,-1586.195068,4.101935
40450,2570,-1263.203247,-1493.557983,4.338812
28930,2570,-1099.895386,-1542.077271,4.376183
29698,2570,-1304.351685,-1505.487305,4.313523
30978,2570,-1210.633911,-1540.386108,4.329503
31490,2570,-1166.921265,-1453.426270,4.368173
31746,2570,-1274.968994,-1439.700562,4.614457
32770,2570,-1163.749146,-1600.800415,4.284573
33282,2570,-1303.731079,-1621.409302,4.258406
55298,2570,-1157.873291,-1605.341553,4.343029
45058,2570,-1109.960693,-1803.835571,0.477106
38402,2570,-1135.463989,-1636.290649,4.343988
40962,2570,-1087.619019,-1552.872314,4.454988
41730,2570,-836.880310,-1550.208252,101.986122
42498,2570,-1470.581909,-1440.569702,74.733849
42754,2570,-1470.581909,-1440.569702,74.733849
43522,2570,-1214.809204,-1452.535278,4.373225
45314,2570,-1109.960693,-1803.835571,0.477106
45826,2570,-1266.755127,-1489.340454,4.330462
47362,2570,-1109.960693,-1803.835571,0.477106
47874,2570,-1097.966309,-1575.979004,3.514262
48386,2570,-1228.338623,-1510.046753,4.346859
54274,2570,-1234.551514,-1459.074341,4.283975
57090,2570,-1139.273560,-1499.075562,3.688442
51714,2570,-1144.893555,-1411.182739,5.080398
57346,2570,-1205.264648,-1378.883911,-100.000000
52226,2570,-1140.192261,-1404.290894,4.497010
52482,2570,-1144.939697,-1408.398315,4.992703
54530,2570,-1256.235962,-1469.541626,4.351082
56578,2570,-1200.567261,-1377.405396,-100.000000
55554,2570,-1080.071045,-1450.093872,5.194045
57858,2570,-1096.222046,-1318.844360,4.858678
1282,3077,-1195.136108,-1570.902588,4.618206
1538,3077,-1197.428833,-1572.196289,4.612678
3074,3077,-1168.922974,-1581.978638,4.383657
3330,3077,-1168.173096,-1582.682739,4.387518
3842,3077,-1191.677856,-1568.919678,4.341850
