id,timestamp,x,y,z
544770,1038,-175.843994,-1618.018799,33.621700
543746,1038,192.330460,-1582.786499,28.939125
522498,1038,80.725128,-1488.450317,29.313141
279810,1038,-107.852188,-1682.098511,29.346531
34050,1038,-194.910217,-1269.692749,300.023560
540418,1038,54.718060,-1529.916138,29.124706
545538,1038,141.765015,-1619.281372,28.754486
500994,1038,-98.807449,-1498.599365,32.942535
472834,1038,220.118820,-1588.839600,29.299686
424194,1038,299.406555,-1507.295166,29.256962
49922,1038,-239.184525,-1396.644409,31.276045
148994,1038,65.126358,-1346.698120,29.208342
289282,1038,249.739822,-1576.494751,29.306850
521218,1038,32.683285,-1483.040894,29.256563
183042,1038,148.804688,-1781.867188,29.250740
523522,1038,82.479897,-1517.640381,28.901545
186626,1038,-139.112442,-1715.123047,30.052429
468738,1038,-70.540520,-1233.354858,28.991774
536322,1038,-35.718658,-1461.927856,31.058174
73730,1038,-1134.514771,-3362.049805,22.591917
534274,1038,72.716179,-1491.528076,28.681025
543490,1038,209.002472,-1616.782227,29.072887
531970,1038,28.245184,-1480.334717,29.374041
167938,1038,48.168129,-1382.919556,29.292259
168194,1038,22.631210,-1457.834473,30.544277
169218,1038,297.069824,-1507.649780,29.283726
169730,1038,265.511200,-1646.397583,29.278257
171010,1038,-260.566833,-1412.895264,31.288807
174850,1038,39.739529,-1355.367798,29.242193
524802,1038,76.968468,-1494.140991,28.693783
523266,1038,-187.554718,-1610.178101,33.179008
175618,1038,-125.312561,-1766.215210,29.793890
176130,1038,-124.878464,-1765.981567,29.792284
536834,1038,54.797237,-1520.712402,28.922426
535298,1038,165.032104,-1590.667236,28.702637
535810,1038,58.892448,-1523.762451,28.759375
88578,1038,-234.084641,-1388.467773,31.258394
88834,1038,-233.083801,-1387.906006,31.258379
540162,1038,155.178223,-1611.913208,-100.000000
288770,1038,87.723991,-1668.041748,29.239096
539394,1038,157.194138,-1611.220337,28.935772
516354,1038,43.888985,-1493.798218,28.867895
539138,1038,-188.683777,-1609.219849,33.935261
280578,1038,194.822998,-1761.737549,29.233196
169986,1038,297.116150,-1508.140625,29.281158
167426,1038,-23.682104,-1633.711304,29.263475
156930,1038,70.147293,-1647.434814,29.205904
534786,1038,153.979813,-1584.467529,28.908405
288258,1038,303.415070,-1591.169800,30.532854
534018,1540,-37.115440,-1462.569946,-100.000000
544258,1540,-37.027275,-1462.423096,-100.000000
517122,1540,39.134022,-1488.308350,28.503515
2818,1540,-11.323400,-1440.091431,31.578899
296962,1540,-194.265503,-1672.670654,33.570766
523010,1540,149.373444,-1625.860229,-100.000000
545282,1540,257.405426,-1659.936157,29.135479
542210,1540,148.974792,-1614.636475,-100.000000
17154,1540,88.632881,-1409.198120,29.421741
297986,1540,-225.884186,-1665.083862,34.462746
535554,1540,265.160278,-1666.583984,-100.000000
14082,1540,9.536148,-1409.264893,29.297232
14338,1540,10.567558,-1408.818359,29.300634
15106,1540,-87.403320,-1526.942749,33.615925
16642,1540,88.501640,-1410.531250,29.421230
254210,1540,-269.414154,-1606.393921,31.848701
230914,1540,36.979343,-1561.277100,29.293833
155906,1540,38.725540,-1351.595093,29.292971
526338,1540,184.510361,-1601.338867,28.767288
287234,1540,-300.708069,-1330.751099,31.291235
160002,1540,-80.831123,-1373.354980,29.327425
296706,1540,-194.532837,-1671.154297,33.559063
286466,1540,148.083435,-1197.285278,29.295107
536066,1540,162.186966,-1607.717896,28.945715
544770,1540,-175.843994,-1618.018799,33.621700
543746,1540,192.330460,-1582.786499,28.939125
522498,1540,80.725128,-1488.450317,29.313141
279810,1540,-107.852188,-1682.098511,29.346531
34050,1540,-191.948441,-1269.292480,300.023560
540418,1540,54.989792,-1529.597168,29.125677
545538,1540,142.349548,-1618.929932,28.753815
500994,1540,-99.613205,-1499.571289,32.985085
472834,1540,220.688248,-1588.122803,29.293751
424194,1540,299.406555,-1507.295166,29.256962
49922,1540,-239.184525,-1396.644409,31.276045
148994,1540,64.330170,-1346.110107,29.173534
289282,1540,249.739822,-1576.494751,29.306850
521218,1540,32.683285,-1483.040894,29.256563
183042,1540,148.804688,-1781.867188,29.250740
523522,1540,82.479897,-1517.640381,28.901545
186626,1540,-139.112442,-1715.123047,30.052429
468738,1540,-70.540520,-1233.354858,28.991774
545794,1540,-36.970226,-1462.508301,-100.000000
73730,1540,-1134.514771,-3362.049805,22.591917
534274,1540,72.716179,-1491.528076,28.681025
543490,1540,212.507065,-1619.726196,29.070124
531970,1540,28.245184,-1480.334717,29.374041
167938,1540,48.685822,-1382.913574,29.292561
168194,1540,23.305136,-1458.344238,30.544615
169218,1540,297.069824,-1507.649780,29.283726
169730,1540,265.511200,-1646.397583,29.278257
171010,1540,-260.651947,-1412.393677,31.288946
174850,1540,39.765862,-1354.715698,29.299854
524802,1540,76.968468,-1494.140991,28.693783
523266,1540,-187.327377,-1610.992676,33.159767
175618,1540,-125.312561,-1766.215210,29.793890
176130,1540,-124.878464,-1765.981567,29.792284
536834,1540,54.797241,-1520.712402,28.922340
535298,1540,169.215881,-1592.869507,28.767696
535810,1540,58.892448,-1523.762451,28.759375
88578,1540,-234.084641,-1388.467773,31.258394
88834,1540,-233.083801,-1387.906006,31.258379
540162,1540,155.178223,-1611.913208,-100.000000
539394,1540,157.194138,-1611.220337,28.935772
516354,1540,43.888985,-1493.798218,28.867895
539138,1540,-188.763031,-1609.335815,33.936897
280578,1540,194.822998,-1761.737549,29.233196
169986,1540,297.116150,-1508.140625,29.281158
167426,1540,-23.495440,-1632.913696,29.249964
156930,1540,70.045845,-1647.315918,29.212818
534786,1540,157.860336,-1586.999756,28.923321
288258,1540,303.415070,-1591.169800,30.532854
534018,2052,-37.115440,-1462.569946,-100.000000
544258,2052,-37.027275,-1462.423096,-100.000000
517122,2052,39.134022,-1488.308350,28.503515
2818,2052,-11.323400,-1440.091431,31.578899
296962,2052,-194.265503,-1672.670654,33.570766
523010,2052,149.373444,-1625.860229,-100.000000
545282,2052,257.403259,-1659.933472,29.135551
542210,2052,148.974792,-1614.636475,-100.000000
17154,2052,88.632881,-1409.198120,29.421741
297986,2052,-225.884186,-1665.083862,34.462746
535554,2052,265.160278,-1666.583984,-100.000000
14082,2052,9.536148,-1409.264893,29.297232
14338,2052,10.567558,-1408.818359,29.300634
15106,2052,-87.403320,-1526.942749,33.615925
16642,2052,88.501640,-1410.531250,29.421230
254210,2052,-269.414154,-1606.393921,31.848701
230914,2052,36.442410,-1561.880615,29.294146
155906,2052,39.231567,-1351.617310,29.291893
526338,2052,189.510635,-1603.841919,28.754442
287234,2052,-300.708069,-1330.751099,31.291235
160002,2052,-80.589149,-1374.160522,29.320984
296706,2052,-194.532837,-1671.154297,33.559063
286466,2052,148.083435,-1197.285278,29.295107
536066,2052,162.186966,-1607.717896,28.945715
544770,2052,-175.843994,-1618.018799,33.621700
543746,2052,192.330460,-1582.786499,28.939125
522498,2052,80.725128,-1488.450317,29.313141
279810,2052,-107.852188,-1682.098511,29.346531
34050,2052,-188.925781,-1268.885254,300.023560
540418,2052,54.985069,-1529.601807,29.126881
545538,2052,142.824295,-1618.644043,28.754848
500994,2052,-100.271729,-1500.372925,33.015621
472834,2052,221.143448,-1587.545532,29.297421
424194,2052,299.406555,-1507.295166,29.256962
49922,2052,-239.184525,-1396.644409,31.276045
148994,2052,63.681900,-1345.636597,29.171978
289282,2052,249.739822,-1576.494751,29.306850
521218,2052,32.683285,-1483.040894,29.256563
183042,2052,148.804688,-1781.867188,29.250740
523522,2052,82.479897,-1517.640381,28.901545
186626,2052,-139.112442,-1715.123047,30.052429
468738,2052,-70.540520,-1233.354858,28.991774
545794,2052,-36.970226,-1462.508301,-100.000000
73730,2052,-1134.514771,-3362.049805,22.591917
534274,2052,72.716179,-1491.528076,28.681025
543490,2052,216.013550,-1623.052979,29.096189
531970,2052,28.245184,-1480.334717,29.374041
167938,2052,49.333504,-1382.906128,29.292946
168194,2052,23.992002,-1458.865479,30.545069
169218,2052,297.069824,-1507.649780,29.283726
169730,2052,265.511200,-1646.397583,29.278257
171010,2052,-260.696228,-1412.158691,31.289022
174850,2052,39.863216,-1354.114502,29.297016
524802,2052,76.968468,-1494.140991,28.693783
523266,2052,-187.327377,-1610.992676,33.159767
175618,2052,-125.312561,-1766.215210,29.793890
176130,2052,-124.878464,-1765.981567,29.792284
536834,2052,54.797363,-1520.712402,28.922218
535298,2052,173.502274,-1595.088135,28.819254
535810,2052,58.892448,-1523.762451,28.759375
88578,2052,-234.084641,-1388.467773,31.258394
88834,2052,-233.083801,-1387.906006,31.258379
540162,2052,155.178223,-1611.913208,-100.000000
539394,2052,157.194138,-1611.220337,28.935772
516354,2052,43.888985,-1493.798218,28.867895
539138,2052,-188.420273,-1608.692017,33.933807
280578,2052,194.822998,-1761.737549,29.233196
169986,2052,297.116150,-1508.140625,29.281158
167426,2052,-23.552540,-1632.092163,29.233057
156930,2052,69.716957,-1646.963135,29.192245
534786,2052,160.807022,-1589.856934,28.887257
288258,2052,303.415070,-1591.169800,30.532854
534018,2569,-37.115440,-1462.569946,-100.000000
544258,2569,-37.027275,-1462.423096,-100.000000
517122,2569,39.134022,-1488.308350,28.503515
2818,2569,-11.323400,-1440.091431,31.578899
296962,2569,-194.265503,-1672.670654,33.570766
523010,2569,149.373444,-1625.860229,-100.000000
545282,2569,257.403259,-1659.933472,29.135551
542210,2569,148.974792,-1614.636475,-100.000000
17154,2569,88.632881,-1409.198120,29.421741
297986,2569,-225.884186,-1665.083862,34.462746
535554,2569,265.160278,-1666.583984,-100.000000
14082,2569,9.536148,-1409.264893,29.297232
14338,2569,10.567558,-1408.818359,29.300634
15106,2569,-87.403320,-1526.942749,33.615925
16642,2569,88.501640,-1410.531250,29.421230
254210,2569,-269.414154,-1606.393921,31.848701
230914,2569,35.924927,-1562.462280,29.294350
155906,2569,39.701279,-1351.637939,29.291893
526338,2569,194.472366,-1606.541016,28.728714
287234,2569,-300.708069,-1330.751099,31.291235
160002,2569,-80.350288,-1374.974731,29.314432
296706,2569,-194.532837,-1671.154297,33.559063
286466,2569,148.083435,-1197.285278,29.295107
536066,2569,162.186966,-1607.717896,28.945715
544770,2569,-175.843994,-1618.018799,33.621700
543746,2569,192.330460,-1582.786499,28.939125
522498,2569,80.725128,-1488.450317,29.313141
279810,2569,-107.852188,-1682.098511,29.346531
34050,2569,-185.874573,-1268.474854,300.023560
540418,2569,54.985069,-1529.601807,29.126881
545538,2569,143.249420,-1618.387329,28.755550
500994,2569,-100.793854,-1501.029419,33.037663
472834,2569,221.834076,-1586.672363,29.294407
424194,2569,299.406555,-1507.295166,29.256962
49922,2569,-239.184525,-1396.644409,31.276045
148994,2569,62.910675,-1345.241211,29.220066
289282,2569,249.739822,-1576.494751,29.306850
521218,2569,32.683285,-1483.040894,29.256563
183042,2569,148.804688,-1781.867188,29.250740
523522,2569,82.479897,-1517.640381,28.901545
186626,2569,-139.112442,-1715.123047,30.052429
468738,2569,-70.540520,-1233.354858,28.991774
545794,2569,-36.970226,-1462.508301,-100.000000
73730,2569,-1134.514771,-3362.049805,22.591917
534274,2569,72.716179,-1491.528076,28.681025
543490,2569,219.329681,-1626.800293,29.122562
531970,2569,28.245184,-1480.334717,29.374041
167938,2569,49.927280,-1382.899536,29.293152
168194,2569,24.684958,-1459.392578,30.545527
169218,2569,297.069824,-1507.649780,29.283726
169730,2569,265.511200,-1646.397583,29.278257
171010,2569,-260.805603,-1411.542236,31.289219
174850,2569,40.038872,-1353.501587,29.291893
524802,2569,76.968468,-1494.140991,28.693783
523266,2569,-187.327377,-1610.992676,33.159767
175618,2569,-125.312561,-1766.215210,29.793890
176130,2569,-124.878464,-1765.981567,29.792284
536834,2569,54.797352,-1520.712402,28.922159
535298,2569,177.961761,-1597.358154,28.813185
535810,2569,58.892448,-1523.762451,28.759375
88578,2569,-234.084641,-1388.467773,31.258394
88834,2569,-233.083801,-1387.906006,31.258379
540162,2569,155.178223,-1611.913208,-100.000000
539394,2569,157.194138,-1611.220337,28.935772
516354,2569,43.888985,-1493.798218,28.867895
539138,2569,-188.624619,-1607.975342,33.950150
280578,2569,194.822998,-1761.737549,29.233196
169986,2569,297.116150,-1508.140625,29.281158
167426,2569,-23.432550,-1631.323608,29.223625
156930,2569,69.327232,-1646.564331,29.166218
534786,2569,161.034622,-1593.401611,28.807873
288258,2569,303.415070,-1591.169800,30.532854
534018,3082,-37.115440,-1462.569946,-100.000000
544258,3082,-37.027275,-1462.423096,-100.000000
517122,3082,39.134022,-1488.308350,28.503515
2818,3082,-11.323400,-1440.091431,31.578899
296962,3082,-194.265503,-1672.670654,33.570766
523010,3082,149.373444,-1625.860229,-100.000000
545282,3082,257.403259,-1659.933472,29.135551
542210,3082,148.974792,-1614.636475,-100.000000
17154,3082,88.632881,-1409.198120,29.421741
297986,3082,-225.884186,-1665.083862,34.462746
535554,3082,265.160278,-1666.583984,-100.000000
14082,3082,9.536148,-1409.264893,29.297232
14338,3082,10.567558,-1408.818359,29.300634
15106,3082,-87.403320,-1526.942749,33.615925
16642,3082,88.501640,-1410.531250,29.421230
254210,3082,-269.414154,-1606.393921,31.848701
230914,3082,35.495850,-1562.945679,29.294781
155906,3082,40.091431,-1351.654907,29.291893
526338,3082,199.178604,-1609.566772,28.722002
287234,3082,-300.708069,-1330.751099,31.291235
160002,3082,-80.086685,-1375.795044,29.308075
296706,3082,-194.532837,-1671.154297,33.559063
286466,3082,148.083435,-1197.285278,29.295107
536066,3082,162.186966,-1607.717896,28.945715
544770,3082,-175.843994,-1618.018799,33.621700
543746,3082,192.330460,-1582.786499,28.939125
522498,3082,80.725128,-1488.450317,29.313141
279810,3082,-107.852188,-1682.098511,29.346531
34050,3082,-182.847931,-1268.068115,300.023560
540418,3082,54.985069,-1529.601807,29.126881
545538,3082,143.300842,-1618.355713,28.757704
500994,3082,-101.211433,-1501.550781,33.053352
472834,3082,222.369675,-1585.993408,29.296438
424194,3082,299.406555,-1507.295166,29.256962
49922,3082,-239.184525,-1396.644409,31.276045
148994,3082,62.171997,-1344.903687,29.231552
289282,3082,249.739822,-1576.494751,29.306850
521218,3082,32.683285,-1483.040894,29.256563
183042,3082,148.804688,-1781.867188,29.250740
523522,3082,82.479897,-1517.640381,28.901545
186626,3082,-139.112442,-1715.123047,30.052429
468738,3082,-70.540520,-1233.354858,28.991774
545794,3082,-36.970226,-1462.508301,-100.000000
73730,3082,-1134.514771,-3362.049805,22.591917
534274,3082,72.716179,-1491.528076,28.681025
543490,3082,222.735977,-1630.551880,29.104296
531970,3082,28.245184,-1480.334717,29.374041
167938,3082,50.526333,-1382.911011,29.293358
168194,3082,25.371897,-1459.915649,30.545969
169218,3082,297.069824,-1507.649780,29.283726
169730,3082,265.511200,-1646.397583,29.278257
171010,3082,-260.881348,-1411.128174,31.289345
174850,3082,40.304745,-1352.924805,29.291893
524802,3082,76.968468,-1494.140991,28.693783
523266,3082,-187.327377,-1610.992676,33.159767
175618,3082,-125.312561,-1766.215210,29.793890
176130,3082,-124.878464,-1765.981567,29.792284
536834,3082,54.797352,-1520.712402,28.922159
535298,3082,182.580368,-1599.691895,28.768961
535810,3082,58.892448,-1523.762451,28.759375
88578,3082,-234.084641,-1388.467773,31.258394
88834,3082,-233.083801,-1387.906006,31.258379
540162,3082,155.178223,-1611.913208,-100.000000
539394,3082,157.194138,-1611.220337,28.935772
516354,3082,43.888985,-1493.798218,28.867895
539138,3082,-188.855194,-1608.140869,33.962551
280578,3082,194.822998,-1761.737549,29.233196
169986,3082,297.116150,-1508.140625,29.281158
167426,3082,-23.405111,-1631.286987,29.223625
156930,3082,68.974915,-1646.227783,29.144793
534786,3082,158.572128,-1596.468506,28.825832
288258,3082,303.415070,-1591.169800,30.532854
534018,3589,-37.115440,-1462.569946,-100.000000
544258,3589,-37.027275,-1462.423096,-100.000000
517122,3589,39.134022,-1488.308350,28.503515
2818,3589,-11.323400,-1440.091431,31.578899
296962,3589,-194.265503,-1672.670654,33.570766
523010,3589,149.373444,-1625.860229,-100.000000
545282,3589,257.403259,-1659.933472,29.135551
542210,3589,148.974792,-1614.636475,-100.000000
17154,3589,88.632881,-1409.198120,29.421741
297986,3589,-225.884186,-1665.083862,34.462746
535554,3589,265.160278,-1666.583984,-100.000000
14082,3589,9.536148,-1409.264893,29.297232
14338,3589,10.567558,-1408.818359,29.300634
15106,3589,-87.403320,-1526.942749,33.615925
16642,3589,88.501640,-1410.531250,29.421230
254210,3589,-269.414154,-1606.393921,31.848701
230914,3589,34.974709,-1563.531982,29.295330
155906,3589,40.572224,-1351.675781,29.291893
526338,3589,203.628952,-1612.843262,28.710732
287234,3589,-300.708069,-1330.751099,31.291235
160002,3589,-79.777679,-1376.688477,29.269459
296706,3589,-194.532837,-1671.154297,33.559063
286466,3589,148.083435,-1197.285278,29.295107
536066,3589,162.186966,-1607.717896,28.945715
544770,3589,-175.843994,-1618.018799,33.621700
543746,3589,192.330460,-1582.786499,28.939125
522498,3589,80.725128,-1488.450317,29.313141
279810,3589,-107.852188,-1682.098511,29.346531
34050,3589,-179.856842,-1267.666504,300.023560
540418,3589,54.985069,-1529.601807,29.126881
545538,3589,143.300842,-1618.355713,28.757704
500994,3589,-101.544434,-1501.960083,33.064377
472834,3589,222.919724,-1585.296631,29.296770
424194,3589,299.406555,-1507.295166,29.256962
49922,3589,-239.184525,-1396.644409,31.276045
148994,3589,61.619518,-1344.490479,29.243399
289282,3589,249.739822,-1576.494751,29.306850
521218,3589,32.683285,-1483.040894,29.256563
183042,3589,148.804688,-1781.867188,29.250740
523522,3589,82.479897,-1517.640381,28.901545
186626,3589,-139.112442,-1715.123047,30.052429
468738,3589,-70.540520,-1233.354858,28.991774
545794,3589,-36.970226,-1462.508301,-100.000000
73730,3589,-1134.514771,-3362.049805,22.591917
534274,3589,72.716179,-1491.528076,28.681025
543490,3589,226.336838,-1634.143921,29.091394
531970,3589,28.245184,-1480.334717,29.374041
167938,3589,51.092834,-1382.923218,29.293686
168194,3589,26.050400,-1460.433960,30.533865
169218,3589,297.069824,-1507.649780,29.283726
169730,3589,265.511200,-1646.397583,29.278257
171010,3589,-260.966003,-1410.629761,31.289495
174850,3589,40.552662,-1352.376221,29.291893
524802,3589,76.968468,-1494.140991,28.693783
523266,3589,-187.327377,-1610.992676,33.159767
175618,3589,-125.312561,-1766.215210,29.793890
176130,3589,-124.878464,-1765.981567,29.792284
536834,3589,54.797352,-1520.712402,28.922159
535298,3589,187.555435,-1602.187988,28.751753
535810,3589,58.892448,-1523.762451,28.759375
88578,3589,-234.084641,-1388.467773,31.258394
88834,3589,-233.083801,-1387.906006,31.258379
540162,3589,155.178223,-1611.913208,-100.000000
539394,3589,157.194138,-1611.220337,28.935772
516354,3589,43.888985,-1493.798218,28.867895
539138,3589,-189.731796,-1608.367432,34.037140
280578,3589,194.822998,-1761.737549,29.233196
169986,3589,297.116150,-1508.140625,29.281158
167426,3589,-23.405111,-1631.286987,29.223625
156930,3589,68.659004,-1645.892456,29.172045
534786,3589,154.216827,-1599.376099,28.866846
288258,3589,303.415070,-1591.169800,30.532854
534018,4103,-37.115440,-1462.569946,-100.000000
544258,4103,-37.027275,-1462.423096,-100.000000
517122,4103,39.134022,-1488.308350,28.503515
2818,4103,-11.323400,-1440.091431,31.578899
296962,4103,-194.265503,-1672.670654,33.570766
523010,4103,149.373444,-1625.860229,-100.000000
545282,4103,257.403259,-1659.933472,29.135551
542210,4103,148.974792,-1614.636475,-100.000000
17154,4103,88.632881,-1409.198120,29.421741
297986,4103,-225.884186,-1665.083862,34.462746
535554,4103,265.160278,-1666.583984,-100.000000
14082,4103,9.536148,-1409.264893,29.297232
14338,4103,10.567558,-1408.818359,29.300634
15106,4103,-87.403320,-1526.942749,33.615925
16642,4103,88.501640,-1410.531250,29.421230
254210,4103,-269.414154,-1606.393921,31.848701
230914,4103,34.442383,-1564.131226,29.295879
155906,4103,41.056297,-1351.696777,29.291893
526338,4103,207.903580,-1616.444458,28.734262
287234,4103,-300.708069,-1330.751099,31.291235
160002,4103,-79.500496,-1377.514160,29.218092
296706,4103,-194.532837,-1671.154297,33.559063
286466,4103,148.083435,-1197.285278,29.295107
536066,4103,162.187027,-1607.717896,28.945347
