id,timestamp,x,y,z
323842,0,-1769.845581,-1005.760376,2.705440
377858,0,-1612.416382,-1047.408325,13.073918
390146,0,-1849.535034,-1187.097168,13.016958
321282,0,-1677.796631,-998.813538,7.382047
378114,0,-1614.049072,-1068.754150,13.017335
356610,0,-1688.137329,-1105.523315,13.152549
368386,0,-1615.228271,-1313.236206,-0.214817
345858,0,-1787.618896,-1158.245728,13.017560
391426,0,-1841.407227,-1169.510254,13.017043
381442,0,-1671.421997,-1029.030640,13.017241
348930,0,-1689.564819,-1118.715698,13.152305
362754,0,-1952.534302,-1148.564941,1.289815
349442,0,-1692.234253,-1156.338501,13.033357
391682,500,-1665.341064,-1024.008545,13.019921
382466,500,-1641.333496,-1046.010132,13.311988
321538,500,-1647.470825,-1135.973999,13.017184
326914,500,-1675.357300,-1046.824219,13.049149
334594,500,-1647.783081,-1125.910034,18.341614
338946,500,-1737.665894,-1123.026855,12.510571
371458,500,-1952.534302,-1148.564941,1.154713
327682,500,-1719.199097,-1088.627930,13.063601
320770,500,-1722.686768,-1098.668823,13.076104
368642,500,-1611.864136,-1317.489990,-0.019824
356098,500,-1706.933716,-1144.978760,13.042115
383490,500,-1722.643188,-1011.581482,5.306035
345602,500,-1699.349731,-1053.211426,13.017286
334338,500,-1659.901489,-1121.780151,13.031024
359938,500,-1694.849731,-1070.182251,13.119929
380162,500,-1612.197144,-1076.112305,13.109454
376322,500,-1623.630249,-1207.232300,0.788388
335618,500,-1688.307129,-1101.271118,13.152227
390402,500,-1846.521118,-1179.258301,13.016958
369154,500,-1925.182983,-973.565369,0.744990
340482,500,-1735.770142,-1108.449951,13.056037
338178,500,-1778.880005,-1159.984375,13.017647
335874,500,-1925.182983,-973.565369,0.744990
385026,500,-1628.652710,-1052.441528,13.371927
375298,500,-1613.507324,-1048.574097,13.078405
380930,500,-1656.767456,-1037.210449,13.151926
381954,500,-1604.932007,-1087.791504,13.017526
330242,500,-1612.948364,-1069.731445,13.113469
337666,500,-1721.646851,-1012.451355,5.309354
384002,500,-1682.415771,-1166.640991,13.017509
382722,500,-1656.057007,-1001.546326,13.017753
351490,500,-1701.010132,-1149.739502,13.050751
321794,500,-1682.921021,-1104.723755,13.151731
352258,500,-1740.073853,-1030.007446,2.301623
355842,500,-1639.602295,-1126.667480,13.019659
376066,500,-1623.630249,-1207.232300,0.788388
376834,500,-1746.484863,-1016.503418,2.685169
346370,500,-1656.599487,-1002.199036,13.017751
379906,500,-1618.535156,-1081.131470,13.113377
331010,500,-1655.801025,-1037.425537,13.152395
352514,500,-1691.888306,-1045.457520,12.517728
370434,500,-1633.004883,-1050.769897,13.151881
294146,500,-1782.809570,-758.675720,76.319458
294402,500,-1782.809570,-758.675720,76.319458
390914,500,-1827.798828,-1232.692017,-100.000000
339458,500,-1665.019287,-1115.046143,13.077708
337154,500,-1728.777832,-1023.364441,3.973555
380674,500,-1672.986328,-1168.864380,13.017521
323330,500,-1621.769897,-1085.837402,12.547747
386306,500,-1768.584839,-1147.360474,13.063622
386050,500,-1783.834961,-1170.992554,13.017220
361474,500,-1652.825928,-1035.202393,13.152398
379394,500,-1633.273804,-1065.832642,13.152511
382210,500,-1614.084229,-1047.095215,13.077937
391170,500,-1660.183350,-1024.461182,13.017112
390658,500,-1815.916138,-1173.019409,13.016958
348162,500,-1669.673096,-1122.995483,13.061808
355074,500,-1705.302124,-1072.389526,13.100943
323842,500,-1770.521362,-1005.162842,2.734077
377858,500,-1612.416382,-1047.408325,13.073918
390146,500,-1850.093262,-1187.719971,13.016958
321282,500,-1678.560791,-998.913086,7.382047
378114,500,-1614.049072,-1068.754150,13.017335
356610,500,-1688.137329,-1105.523315,13.152549
368386,500,-1611.864136,-1317.489990,-0.019824
345858,500,-1787.618896,-1158.245728,13.017560
391426,500,-1841.407227,-1169.510254,13.017043
381442,500,-1671.421997,-1029.030640,13.017241
348930,500,-1689.564819,-1118.715698,13.152305
362754,500,-1952.534302,-1148.564941,1.154713
349442,500,-1691.678467,-1156.748657,13.044980
391682,1001,-1665.179565,-1023.560852,13.019187
382466,1001,-1641.333496,-1046.010132,13.311988
321538,1001,-1647.987183,-1136.570801,13.017184
326914,1001,-1675.880371,-1047.416016,13.063754
334594,1001,-1647.783081,-1125.910034,18.341614
338946,1001,-1737.665894,-1123.026855,12.510571
371458,1001,-1952.534302,-1148.564941,1.041410
327682,1001,-1718.644409,-1087.957764,13.063648
320770,1001,-1723.376953,-1099.370361,13.075266
368642,1001,-1608.762695,-1322.030640,0.149763
356098,1001,-1707.384155,-1144.621460,13.041892
383490,1001,-1722.643188,-1011.581482,5.306035
345602,1001,-1699.349731,-1053.211426,13.017286
334338,1001,-1659.901489,-1121.780151,13.031024
359938,1001,-1695.400391,-1070.728271,13.135020
380162,1001,-1612.197144,-1076.112305,13.109454
376322,1001,-1622.774048,-1207.770508,0.839323
335618,1001,-1688.307129,-1101.271118,13.152227
390402,1001,-1847.041870,-1179.841919,13.016958
369154,1001,-1926.339233,-971.999878,0.851868
340482,1001,-1736.058838,-1108.819702,13.049928
338178,1001,-1779.318604,-1160.522827,13.017510
335874,1001,-1926.339233,-971.999878,0.851868
385026,1001,-1628.652710,-1052.441528,13.371927
375298,1001,-1613.507324,-1048.574097,13.078405
380930,1001,-1656.767456,-1037.210449,13.151926
381954,1001,-1604.932007,-1087.791504,13.017526
330242,1001,-1612.948364,-1069.731445,13.113469
337666,1001,-1721.646851,-1012.451355,5.309354
384002,1001,-1682.415771,-1166.640991,13.017509
382722,1001,-1656.057007,-1001.546326,13.017753
351490,1001,-1701.534790,-1149.297729,13.053022
321794,1001,-1683.428711,-1104.297241,13.151731
352258,1001,-1740.453369,-1029.808960,2.288606
355842,1001,-1639.232300,-1126.233154,13.019654
376066,1001,-1622.774048,-1207.770508,0.839323
376834,1001,-1745.952515,-1017.150513,2.670951
346370,1001,-1656.599487,-1002.199036,13.017751
379906,1001,-1618.535156,-1081.131470,13.113377
331010,1001,-1655.801025,-1037.425537,13.152395
352514,1001,-1691.888306,-1045.457520,12.517728
370434,1001,-1632.616455,-1051.157104,13.151922
294146,1001,-1778.067871,-764.091309,76.262184
294402,1001,-1778.067871,-764.091309,76.262184
390914,1001,-1827.798828,-1232.692017,-100.000000
339458,1001,-1665.019287,-1115.046143,13.077708
337154,1001,-1728.777832,-1023.364441,3.973555
380674,1001,-1672.986328,-1168.864380,13.017521
323330,1001,-1621.769897,-1085.837402,12.547747
386306,1001,-1768.190063,-1146.874146,13.065464
386050,1001,-1784.201904,-1171.896118,13.017220
361474,1001,-1652.825928,-1035.202393,13.152398
379394,1001,-1633.273804,-1065.832642,13.152511
382210,1001,-1614.084229,-1047.095215,13.077937
391170,1001,-1659.435547,-1023.953918,13.017221
390658,1001,-1815.235229,-1173.234009,13.016958
348162,1001,-1669.673096,-1122.995483,13.061808
355074,1001,-1704.833984,-1071.814209,13.108665
323842,1001,-1771.113770,-1004.639099,2.750908
377858,1001,-1612.416382,-1047.408325,13.073918
390146,1001,-1850.652100,-1188.343872,13.016732
321282,1001,-1679.432739,-999.028015,7.382047
378114,1001,-1614.049072,-1068.754150,13.017335
356610,1001,-1688.137329,-1105.523315,13.152549
368386,1001,-1608.762695,-1322.030640,0.149763
345858,1001,-1787.618896,-1158.245728,13.017560
391426,1001,-1841.407227,-1169.510254,13.017043
381442,1001,-1671.421997,-1029.030640,13.017241
348930,1001,-1689.564819,-1118.715698,13.152305
362754,1001,-1952.534302,-1148.564941,1.041410
349442,1001,-1691.051636,-1157.204712,13.057838
391682,1501,-1665.048706,-1023.165222,13.017803
382466,1501,-1641.333496,-1046.010132,13.311988
321538,1501,-1648.578003,-1137.253784,13.017184
326914,1501,-1676.456299,-1048.067505,13.069886
334594,1501,-1647.783081,-1125.910034,18.341614
338946,1501,-1737.665894,-1123.026855,12.510571
371458,1501,-1952.534302,-1148.564941,0.756134
327682,1501,-1718.086548,-1087.284790,13.063926
320770,1501,-1724.067261,-1100.071899,13.087568
368642,1501,-1605.962036,-1326.728760,0.023339
356098,1501,-1707.898438,-1144.213501,13.041572
383490,1501,-1722.643188,-1011.581482,5.306035
345602,1501,-1699.349731,-1053.211426,13.017286
334338,1501,-1659.901489,-1121.780151,13.031024
359938,1501,-1695.933228,-1071.292236,13.137472
380162,1501,-1612.197144,-1076.112305,13.109454
376322,1501,-1621.951904,-1208.370605,0.852267
335618,1501,-1688.307129,-1101.271118,13.152227
390402,1501,-1847.563721,-1180.427246,13.016958
369154,1501,-1927.534668,-970.400146,1.089841
340482,1501,-1736.347168,-1109.188721,13.043827
338178,1501,-1779.821167,-1161.139771,13.017653
335874,1501,-1927.534668,-970.400146,1.089841
385026,1501,-1628.652710,-1052.441528,13.371927
375298,1501,-1613.507324,-1048.574097,13.078405
380930,1501,-1656.767456,-1037.210449,13.151926
381954,1501,-1604.932007,-1087.791504,13.017526
330242,1501,-1612.948364,-1069.731445,13.113469
337666,1501,-1721.646851,-1012.451355,5.309354
384002,1501,-1682.415771,-1166.640991,13.017509
382722,1501,-1656.057007,-1001.546326,13.017753
351490,1501,-1702.136841,-1148.790894,13.056726
321794,1501,-1683.937378,-1103.871826,13.151731
352258,1501,-1740.888184,-1029.581421,2.273766
355842,1501,-1638.886475,-1125.826294,13.019643
376066,1501,-1621.951904,-1208.370605,0.852267
376834,1501,-1745.343872,-1017.892456,2.656777
346370,1501,-1656.599487,-1002.199036,13.017751
379906,1501,-1618.535156,-1081.131470,13.113377
331010,1501,-1655.801025,-1037.425537,13.152395
352514,1501,-1691.888306,-1045.457520,12.517728
370434,1501,-1632.172729,-1051.601685,13.151979
294146,1501,-1773.345459,-769.572693,76.198463
294402,1501,-1773.345459,-769.572693,76.198463
390914,1501,-1827.798828,-1232.692017,-100.000000
339458,1501,-1665.019287,-1115.046143,13.077708
337154,1501,-1728.777832,-1023.364441,3.973555
380674,1501,-1672.986328,-1168.864380,13.017521
323330,1501,-1621.769897,-1085.837402,12.547747
386306,1501,-1767.843628,-1146.447021,13.068844
386050,1501,-1784.594849,-1172.677734,13.017220
361474,1501,-1652.825928,-1035.202393,13.152398
379394,1501,-1633.273804,-1065.832642,13.152511
382210,1501,-1614.084229,-1047.095215,13.077937
391170,1501,-1658.578735,-1023.372681,13.017346
390658,1501,-1814.583252,-1173.514038,13.016958
348162,1501,-1669.673096,-1122.995483,13.061808
355074,1501,-1704.364502,-1071.240234,13.116453
323842,1501,-1771.790649,-1004.040710,2.769225
377858,1501,-1612.416382,-1047.408325,13.073918
390146,1501,-1851.191650,-1188.946411,13.016958
321282,1501,-1680.196289,-999.131348,7.381901
378114,1501,-1614.049072,-1068.754150,13.017335
356610,1501,-1688.137329,-1105.523315,13.152549
368386,1501,-1605.962036,-1326.728760,0.023339
345858,1501,-1787.618896,-1158.245728,13.018767
391426,1501,-1841.407227,-1169.510254,13.017043
381442,1501,-1671.421997,-1029.030640,13.017241
348930,1501,-1689.564819,-1118.715698,13.152305
362754,1501,-1952.534302,-1148.564941,0.756134
349442,1501,-1690.488159,-1157.614990,13.069434
391682,2002,-1664.902222,-1022.711670,13.017012
382466,2002,-1641.333496,-1046.010132,13.311988
391938,2002,-1642.431274,-1099.326050,13.032803
321538,2002,-1649.093628,-1137.849731,13.017184
326914,2002,-1676.958252,-1048.635376,13.076518
334594,2002,-1647.783081,-1125.910034,18.341614
338946,2002,-1737.665894,-1123.026855,12.510571
371458,2002,-1952.534302,-1148.564941,0.551932
327682,2002,-1717.527344,-1086.610352,13.063491
320770,2002,-1724.757690,-1100.774414,13.092228
368642,2002,-1603.723633,-1331.125244,0.483384
356098,2002,-1708.327393,-1143.873291,13.041171
383490,2002,-1722.643188,-1011.581482,5.306035
345602,2002,-1699.349731,-1053.211426,13.017286
334338,2002,-1659.901489,-1121.780151,13.031024
359938,2002,-1696.464844,-1071.858154,13.142436
380162,2002,-1612.197144,-1076.112305,13.109454
376322,2002,-1621.006226,-1209.127441,0.733490
335618,2002,-1688.307129,-1101.271118,13.152227
390402,2002,-1848.081421,-1181.007202,13.016958
369154,2002,-1928.739624,-968.716553,0.828559
340482,2002,-1736.636475,-1109.558594,13.037714
338178,2002,-1780.257568,-1161.675415,13.017839
335874,2002,-1928.739624,-968.716553,0.828559
392194,2002,-1740.025146,-1001.148926,4.319581
385026,2002,-1628.652710,-1052.441528,13.371927
375298,2002,-1613.507324,-1048.574097,13.078405
380930,2002,-1656.767456,-1037.210449,13.151926
381954,2002,-1604.932007,-1087.791504,13.017526
330242,2002,-1612.948364,-1069.731445,13.113469
337666,2002,-1721.646851,-1012.451355,5.309354
384002,2002,-1682.415771,-1166.640991,13.017509
382722,2002,-1656.057007,-1001.546326,13.017753
351490,2002,-1702.661865,-1148.348999,13.056612
321794,2002,-1684.448486,-1103.448364,13.151731
352258,2002,-1741.267456,-1029.383179,2.260741
355842,2002,-1638.506592,-1125.379150,13.019610
376066,2002,-1621.006226,-1209.127441,0.733490
376834,2002,-1744.813110,-1018.540344,2.646009
346370,2002,-1656.599487,-1002.199036,13.017751
379906,2002,-1618.535156,-1081.131470,13.113377
331010,2002,-1655.801025,-1037.425537,13.152395
352514,2002,-1691.888306,-1045.457520,12.517728
370434,2002,-1631.786133,-1051.990601,13.152029
392450,2002,-1670.666016,-1027.928711,13.017232
294146,2002,-1768.515991,-775.095398,76.100731
294402,2002,-1768.515991,-775.095398,76.100731
390914,2002,-1827.798828,-1232.692017,-100.000000
339458,2002,-1665.019287,-1115.046143,13.077708
337154,2002,-1728.777832,-1023.364441,3.973555
380674,2002,-1672.986328,-1168.864380,13.017521
323330,2002,-1621.769897,-1085.837402,12.547747
386306,2002,-1767.446045,-1145.961670,13.072532
386050,2002,-1785.162354,-1173.522705,13.017220
361474,2002,-1652.825928,-1035.202393,13.152398
379394,2002,-1633.273804,-1065.832642,13.152511
382210,2002,-1614.084229,-1047.095215,13.077937
391170,2002,-1657.830811,-1022.865417,13.017472
390658,2002,-1813.955688,-1173.836792,13.016958
348162,2002,-1669.673096,-1122.995483,13.061808
355074,2002,-1703.893433,-1070.666504,13.124274
323842,2002,-1772.381104,-1003.518677,2.785146
377858,2002,-1612.416382,-1047.408325,13.073918
390146,2002,-1851.732056,-1189.549927,13.016920
321282,2002,-1681.066284,-999.262512,7.379269
378114,2002,-1614.049072,-1068.754150,13.017335
356610,2002,-1688.137329,-1105.523315,13.152549
368386,2002,-1603.723633,-1331.125244,0.483384
345858,2002,-1787.618896,-1158.245728,13.018767
391426,2002,-1841.407227,-1169.510254,13.017043
381442,2002,-1671.421997,-1029.030640,13.017241
348930,2002,-1689.564819,-1118.715698,13.152305
362754,2002,-1952.534302,-1148.564941,0.551932
349442,2002,-1689.838013,-1158.076050,13.050227
391682,2502,-1664.774536,-1022.315552,13.017012
382466,2502,-1641.333496,-1046.010132,13.311988
391938,2502,-1642.431274,-1099.326050,13.032803
321538,2502,-1649.685181,-1138.533691,13.017184
326914,2502,-1677.548218,-1049.303101,13.088864
334594,2502,-1647.783081,-1125.910034,18.341614
338946,2502,-1737.665894,-1123.026855,12.510571
371458,2502,-1952.534302,-1148.564941,0.461981
327682,2502,-1716.969482,-1085.937378,13.065299
320770,2502,-1725.447266,-1101.475586,13.101014
368642,2502,-1601.963867,-1334.788330,-0.029609
356098,2502,-1708.842163,-1143.464722,13.040686
383490,2502,-1722.643188,-1011.581482,5.306035
345602,2502,-1699.349731,-1053.211426,13.017286
334338,2502,-1659.901489,-1121.780151,13.031024
359938,2502,-1696.994385,-1072.424072,13.142971
380162,2502,-1612.197144,-1076.112305,13.109454
376322,2502,-1619.260254,-1210.741699,0.707044
335618,2502,-1688.307129,-1101.271118,13.152227
390402,2502,-1848.587769,-1181.574951,13.016958
369154,2502,-1929.986084,-967.053345,0.756290
340482,2502,-1736.925537,-1109.926636,13.031612
338178,2502,-1780.760010,-1162.292236,13.019902
335874,2502,-1929.986084,-967.053345,0.756290
392194,2502,-1740.025146,-1001.148926,4.319581
385026,2502,-1628.652710,-1052.441528,13.371927
375298,2502,-1613.507324,-1048.574097,13.078405
380930,2502,-1656.767456,-1037.210449,13.151926
381954,2502,-1604.932007,-1087.791504,13.017526
330242,2502,-1612.948364,-1069.731445,13.113469
337666,2502,-1721.646851,-1012.451355,5.309354
384002,2502,-1682.415771,-1166.640991,13.017509
382722,2502,-1656.057007,-1001.546326,13.017753
351490,2502,-1703.264038,-1147.842285,13.054205
321794,2502,-1684.969238,-1103.039063,13.151839
352258,2502,-1741.702026,-1029.155762,2.245901
355842,2502,-1638.188965,-1125.004761,13.019675
376066,2502,-1619.260254,-1210.741699,0.707044
376834,2502,-1744.204834,-1019.281860,2.638920
346370,2502,-1656.599487,-1002.199036,13.017751
379906,2502,-1618.535156,-1081.131470,13.113377
331010,2502,-1655.801025,-1037.425537,13.152395
352514,2502,-1691.888306,-1045.457520,12.517728
370434,2502,-1631.343750,-1052.437988,13.152086
392450,2502,-1670.666016,-1027.928711,13.017232
294146,2502,-1763.556152,-780.597351,75.973328
294402,2502,-1763.556152,-780.597351,75.973328
390914,2502,-1827.798828,-1232.692017,-100.000000
339458,2502,-1665.019287,-1115.046143,13.077708
337154,2502,-1728.777832,-1023.364441,3.973555
380674,2502,-1672.986328,-1168.864380,13.017521
323330,2502,-1621.769897,-1085.837402,12.547747
386306,2502,-1767.098633,-1145.537476,13.075781
386050,2502,-1785.670288,-1174.234985,13.017220
361474,2502,-1652.825928,-1035.202393,13.152398
379394,2502,-1633.273804,-1065.832642,13.152511
382210,2502,-1614.084229,-1047.095215,13.077937
391170,2502,-1656.974365,-1022.284485,13.017416
390658,2502,-1813.362427,-1174.231445,13.016958
348162,2502,-1669.673096,-1122.995483,13.061808
355074,2502,-1703.422607,-1070.094360,13.132088
323842,2502,-1773.056396,-1002.921631,2.803424
377858,2502,-1612.416382,-1047.408325,13.073918
390146,2502,-1852.289551,-1190.172119,13.016773
321282,2502,-1681.825195,-999.382263,7.376983
378114,2502,-1614.049072,-1068.754150,13.017335
356610,2502,-1688.137329,-1105.523315,13.152549
368386,2502,-1601.963867,-1334.788330,-0.029609
345858,2502,-1787.030029,-1157.919800,13.084654
391426,2502,-1841.407227,-1169.510254,13.017043
381442,2502,-1671.421997,-1029.030640,13.017241
348930,2502,-1689.564819,-1118.715698,13.152305
362754,2502,-1952.534302,-1148.564941,0.461981
349442,2502,-1689.269043,-1158.481079,13.066784
391682,3002,-1664.629639,-1021.861572,13.017012
392706,3002,-1673.653687,-1045.988281,13.049627
382466,3002,-1641.333496,-1046.010132,13.311988
391938,3002,-1642.431274,-1099.326050,13.032803
321538,3002,-1650.201782,-1139.130981,13.017100
326914,3002,-1678.072998,-1049.898804,13.099847
334594,3002,-1647.783081,-1125.910034,18.341614
338946,3002,-1737.665894,-1123.026855,12.510571
371458,3002,-1952.534302,-1148.564941,0.644276
327682,3002,-1716.404663,-1085.266968,13.065516
320770,3002,-1726.136597,-1102.177002,13.110956
368642,3002,-1600.823730,-1337.724365,0.120622
356098,3002,-1709.276611,-1143.120117,13.040259
383490,3002,-1722.643188,-1011.581482,5.306035
345602,3002,-1699.349731,-1053.211426,13.017286
334338,3002,-1659.901489,-1121.780151,13.031024
359938,3002,-1697.516235,-1072.998413,13.137587
380162,3002,-1612.197144,-1076.112305,13.109454
376322,3002,-1616.431152,-1213.896118,0.709293
335618,3002,-1688.307129,-1101.271118,13.152227
390402,3002,-1849.076904,-1182.123291,13.016958
369154,3002,-1931.241577,-965.377197,0.489331
340482,3002,-1737.214844,-1110.295410,13.026691
338178,3002,-1781.199585,-1162.831787,13.024254
335874,3002,-1931.241577,-965.377197,0.489331
392194,3002,-1740.025146,-1001.148926,4.319581
385026,3002,-1628.652710,-1052.441528,13.371927
375298,3002,-1613.507324,-1048.574097,13.078405
380930,3002,-1656.767456,-1037.210449,13.151926
381954,3002,-1604.932007,-1087.791504,13.017526
330242,3002,-1612.948364,-1069.731445,13.113469
337666,3002,-1721.646851,-1012.451355,5.309354
384002,3002,-1682.415771,-1166.640991,13.017509
382722,3002,-1656.057007,-1001.546326,13.017753
351490,3002,-1703.790161,-1147.399536,13.051394
321794,3002,-1685.495361,-1102.635498,13.151911
352258,3002,-1742.081543,-1028.957275,2.232919
355842,3002,-1637.816040,-1124.565186,13.019705
376066,3002,-1616.431152,-1213.896118,0.709293
376834,3002,-1743.673706,-1019.929321,2.632729
346370,3002,-1656.599487,-1002.199036,13.017751
379906,3002,-1618.535156,-1081.131470,13.113377
331010,3002,-1655.801025,-1037.425537,13.152395
352514,3002,-1691.888306,-1045.457520,12.517728
370434,3002,-1630.959106,-1052.831909,13.152100
392450,3002,-1670.666016,-1027.928711,13.017232
294146,3002,-1758.509155,-786.105164,75.836571
294402,3002,-1758.509155,-786.105164,75.836571
390914,3002,-1827.798828,-1232.692017,-100.000000
339458,3002,-1665.019287,-1115.046143,13.077708
337154,3002,-1728.777832,-1023.364441,3.973555
380674,3002,-1672.986328,-1168.864380,13.017521
323330,3002,-1621.769897,-1085.837402,12.547747
386306,3002,-1766.699829,-1145.050903,13.079506
386050,3002,-1786.257568,-1175.050049,13.017220
361474,3002,-1652.825928,-1035.202393,13.152398
379394,3002,-1633.273804,-1065.832642,13.152511
382210,3002,-1614.084229,-1047.095215,13.077937
391170,3002,-1656.226685,-1021.777344,13.017334
390658,3002,-1812.788086,-1174.650635,13.016958
348162,3002,-1669.673096,-1122.995483,13.061808
355074,3002,-1702.950317,-1069.521118,13.134592
323842,3002,-1773.649048,-1002.397644,2.826693
377858,3002,-1612.416382,-1047.408325,13.073918
390146,3002,-1852.854614,-1190.802734,13.016871
321282,3002,-1682.693604,-999.518127,7.386337
378114,3002,-1614.049072,-1068.754150,13.017335
356610,3002,-1688.137329,-1105.523315,13.152549
368386,3002,-1600.823730,-1337.724365,0.120622
345858,3002,-1786.458740,-1157.490234,13.055267
391426,3002,-1841.407227,-1169.510254,13.017043
381442,3002,-1671.421997,-1029.030640,13.017241
348930,3002,-1689.564819,-1118.715698,13.152305
362754,3002,-1952.534302,-1148.564941,0.644276
349442,3002,-1688.611328,-1158.950684,13.036189
391682,3503,-1664.503296,-1021.464111,13.017012
392706,3503,-1674.160889,-1046.472290,13.034883
382466,3503,-1641.333496,-1046.010132,13.311988
391938,3503,-1642.431274,-1099.326050,13.032803
321538,3503,-1650.794189,-1139.815796,13.017220
326914,3503,-1678.627808,-1050.578857,13.085370
334594,3503,-1647.783081,-1125.910034,18.341614
338946,3503,-1737.665894,-1123.026855,12.510571
371458,3503,-1952.534302,-1148.564941,0.626634
327682,3503,-1715.835083,-1084.602417,13.066813
320770,3503,-1726.830933,-1102.882813,13.116712
368642,3503,-1600.273682,-1340.450806,0.165949
356098,3503,-1709.779785,-1142.720825,13.039786
383490,3503,-1722.643188,-1011.581482,5.306035
345602,3503,-1699.349731,-1053.211426,13.017286
334338,3503,-1659.901489,-1121.780151,13.031024
359938,3503,-1698.038330,-1073.571533,13.135605
380162,3503,-1612.197144,-1076.112305,13.109454
376322,3503,-1612.178711,-1218.938477,0.489389
335618,3503,-1688.307129,-1101.271118,13.152227
390402,3503,-1849.566650,-1182.672974,13.016958
369154,3503,-1932.510254,-963.771484,0.407483
340482,3503,-1737.503662,-1110.663940,13.032196
338178,3503,-1781.703003,-1163.449585,13.026078
335874,3503,-1932.510254,-963.771484,0.407483
392194,3503,-1740.025146,-1001.148926,4.319581
385026,3503,-1628.652710,-1052.441528,13.371927
375298,3503,-1613.507324,-1048.574097,13.078405
380930,3503,-1656.767456,-1037.210449,13.151926
381954,3503,-1604.932007,-1087.791504,13.017526
330242,3503,-1612.948364,-1069.731445,13.113469
337666,3503,-1721.646851,-1012.451355,5.309354
384002,3503,-1682.415771,-1166.640991,13.017509
382722,3503,-1656.057007,-1001.546326,13.017753
351490,3503,-1704.392578,-1146.892578,13.048174
321794,3503,-1686.024170,-1102.236450,13.151897
352258,3503,-1742.516113,-1028.730103,2.218047
355842,3503,-1637.484253,-1124.173950,13.019626
376066,3503,-1612.178711,-1218.938477,0.489389
376834,3503,-1743.065918,-1020.670410,2.625626
346370,3503,-1656.599487,-1002.199036,13.017751
379906,3503,-1618.535156,-1081.131470,13.113377
331010,3503,-1655.801025,-1037.425537,13.152395
352514,3503,-1691.888306,-1045.457520,12.517728
370434,3503,-1630.505371,-1053.269287,13.152100
392450,3503,-1670.666016,-1027.928711,13.017232
294146,3503,-1753.485229,-791.643372,75.698822
294402,3503,-1753.485229,-791.643372,75.698822
390914,3503,-1827.798828,-1232.692017,-100.000000
339458,3503,-1665.019287,-1115.046143,13.077708
337154,3503,-1728.777832,-1023.364441,3.973555
380674,3503,-1672.986328,-1168.864380,13.017521
323330,3503,-1621.769897,-1085.837402,12.547747
386306,3503,-1766.349854,-1144.626465,13.082797
386050,3503,-1786.766724,-1175.756714,13.017220
361474,3503,-1652.825928,-1035.202393,13.152398
379394,3503,-1633.273804,-1065.832642,13.152511
382210,3503,-1614.084229,-1047.095215,13.077937
